ofi_insc;prov_insc;cant_insc;parr_insc;anio_insc;mes_insc;dia_insc;fecha_insc;anio_div;mes_div;dia_div;fecha_div;anio_mat;mes_mat;dia_mat;fecha_mat;mcapbie;dur_mat;cau_div;nac_hom;cod_paish;anio_nach;mes_nach;dia_nach;fecha_nach;edad_hom;hijos_hom;p_etnica_hom;sabe_leerh;niv_insth;prov_habh;cant_habh;parr_habh;area_hom;nac_muj;cod_paism;anio_nacm;mes_nacm;dia_nacm;fecha_nacm;edad_muj;hijos_muj;p_etnica_muj;sabe_leerm;niv_instm;prov_habm;cant_habm;parr_habm;area_muj
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Diciembre;14;12/14/2016;2015;Enero;28;1/28/2015;2011;Agosto;15;8/15/2011;No;5;1;Ecuatoriano;EC;1993;1;21;1/21/1993;23;0;Mestizo;Si;Secundaria;Loja;Loja;San Sebastian;Urbana;Ecuatoriana;EC;1992;12;17;12/17/1992;23;0;Mestiza;Si;Secundaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Enero;12;01/12/2016;2015;Febrero;4;02/04/2015;2010;Mayo;21;5/21/2010;No;5;1;Ecuatoriano;EC;1960;1;13;1/13/1960;55;0;Mestizo;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1974;12;14;12/14/1974;41;2;Mestiza;Si;Superior;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Febrero;4;02/04/2016;2015;Febrero;24;2/24/2015;2009;Febrero;27;2/27/2009;Se ignora;6;1;Ecuatoriano;EC;1977;8;28;8/28/1977;38;0;Mestizo;Si;Superior;Loja;Loja;San Sebastian;Urbana;Ecuatoriana;EC;1982;2;6;02/06/1982;33;1;Mestiza;Si;Se ignora;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Octubre;3;10/03/2016;2015;Febrero;10;02/10/2015;2008;Febrero;18;2/18/2008;No;8;1;Ecuatoriano;EC;1983;9;27;9/27/1983;33;0;Mestizo;Si;Secundaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1986;6;25;6/25/1986;30;1;Mestiza;Si;Secundaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Mayo;3;05/03/2016;2013;Junio;20;6/20/2013;1976;Julio;8;07/08/1976;Se ignora;39;10;Ecuatoriano;EC;1956;9;9;09/09/1956;59;0;Mestizo;Si;Primaria;Loja;Catamayo;Catamayo (La Toma), cabecera cantonal;Urbana;Ecuatoriana;EC;1959;7;22;7/22/1959;56;0;Mestiza;Si;Primaria;Loja;Loja;Chuquiribamba;Rural
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;4;06/04/2016;2015;Febrero;11;02/11/2015;2012;Agosto;2;08/02/2012;No;3;1;Ecuatoriano;EC;1990;5;14;5/14/1990;26;0;Mestizo;Si;Primaria;Loja;Loja;El Sagrario;Urbana;Ecuatoriana;EC;1993;2;6;02/06/1993;23;1;Mestiza;Si;Primaria;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Enero;11;01/11/2016;2015;Febrero;6;02/06/2015;2011;Septiembre;9;09/09/2011;No;4;1;Ecuatoriano;EC;1987;3;18;3/18/1987;28;0;Mestizo;Si;Secundaria;Azuay;Cuenca;Cuenca, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1988;6;1;06/01/1988;27;0;Mestiza;Si;Secundaria;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Febrero;3;02/03/2016;2015;Febrero;25;2/25/2015;2011;Febrero;16;2/16/2011;Se ignora;4;1;Ecuatoriano;EC;1991;5;5;05/05/1991;24;0;Mestizo;Si;Primaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1991;11;25;11/25/1991;24;1;Mestiza;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Febrero;4;02/04/2016;2015;Julio;1;07/01/2015;2009;Julio;14;7/14/2009;Se ignora;6;10;Ecuatoriano;EC;1982;9;26;9/26/1982;33;0;Mestizo;Se ignora;Se ignora;Loja;Loja;San Sebastian;Urbana;Ecuatoriana;EC;1981;3;15;3/15/1981;34;2;Mestiza;Si;Primaria;Azuay;Cuenca;Cuenca, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Enero;5;01/05/2016;2015;Julio;24;7/24/2015;1986;Marzo;11;03/11/1986;No;29;10;Ecuatoriano;EC;1966;11;22;11/22/1966;49;0;Mestizo;Si;Primaria;Loja;Loja;Chuquiribamba;Rural;Ecuatoriana;EC;1963;8;11;08/11/1963;52;0;Mestiza;Si;Secundaria;Loja;Catamayo;Catamayo;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Septiembre;23;9/23/2016;2015;Julio;1;07/01/2015;1993;Febrero;8;02/08/1993;No;23;1;Ecuatoriano;EC;1962;5;19;5/19/1962;54;0;Mestizo;Si;Primaria;Loja;Calvas;Cariamanga;Urbana;Ecuatoriana;EC;1969;10;10;10/10/1969;46;0;Mestiza;Si;Ciclo postbachillerato;Loja;Calvas;Cariamanga;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Agosto;2;08/02/2016;2015;Julio;31;7/31/2015;2007;Noviembre;1;11/01/2007;Se ignora;8;1;Ecuatoriano;EC;1986;12;1;12/01/1986;29;0;Mestizo;Si;Primaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1987;4;13;4/13/1987;29;0;Mestiza;Si;Secundaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Mayo;4;05/04/2016;2015;Julio;16;7/16/2015;2004;Marzo;16;3/16/2004;No;12;1;Ecuatoriano;EC;1981;7;10;07/10/1981;34;0;Mestizo;Si;Secundaria;Santo Domingo de los Tsachilas;Santo Domingo;Santo Domingo de los Colorados, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1982;4;8;04/08/1982;34;2;Mestiza;Si;Secundaria;Santo Domingo de los Tsachilas;Santo Domingo;Santo Domingo de los Colorados, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Enero;28;1/28/2016;2015;Julio;21;7/21/2015;2001;Agosto;15;8/15/2001;No;14;1;Ecuatoriano;EC;1976;7;15;7/15/1976;39;0;Mestizo;Si;Secundaria;Zamora Chinchipe;Zamora;Zamora;Urbana;Ecuatoriana;EC;1979;7;16;7/16/1979;36;3;Mestiza;Si;Superior;Zamora Chinchipe;Zamora;Zamora;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Marzo;14;3/14/2016;2015;Junio;15;6/15/2015;1999;Septiembre;28;9/28/1999;No;16;1;Ecuatoriano;EC;1980;7;12;07/12/1980;35;0;Mestizo;Se ignora;Se ignora;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1977;9;24;9/24/1977;38;1;Mestiza;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Noviembre;23;11/23/2016;2015;Junio;2;06/02/2015;2008;Septiembre;24;9/24/2008;No;8;1;Ecuatoriano;EC;1988;9;11;09/11/1988;28;0;Mestizo;Si;Primaria;Loja;Loja;Valle;Urbana;Ecuatoriana;EC;1989;9;9;09/09/1989;27;1;Mestiza;Si;Primaria;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Julio;6;07/06/2016;2015;Junio;8;06/08/2015;2009;Junio;12;06/12/2009;No;7;1;Ecuatoriano;EC;1989;11;22;11/22/1989;26;0;Mestizo;Si;Primaria;Guayas;Guayaquil;Sucre;Urbana;Ecuatoriana;EC;1991;12;4;12/04/1991;24;2;Mestiza;Si;Secundaria;Guayas;Guayaquil;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Enero;28;1/28/2016;2015;Junio;8;06/08/2015;2002;Agosto;16;8/16/2002;Se ignora;13;10;Ecuatoriano;EC;1985;11;22;11/22/1985;30;0;Mestizo;Si;Primaria;Azuay;Cuenca;Cuenca, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1984;11;4;11/04/1984;31;2;Mestiza;Si;Secundaria;Azuay;Cuenca;Cuenca, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Noviembre;29;11/29/2016;2015;Marzo;31;3/31/2015;2011;Noviembre;17;11/17/2011;No;5;1;Ecuatoriano;EC;1988;7;10;07/10/1988;28;0;Mestizo;Si;Primaria;Loja;Loja;San Sebastian;Urbana;Ecuatoriana;EC;1992;1;3;01/03/1992;24;1;Mestiza;Si;Primaria;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Enero;8;01/08/2016;2015;Marzo;2;03/02/2015;2013;Junio;7;06/07/2013;No;2;1;Ecuatoriano;EC;1993;5;20;5/20/1993;22;0;Mestizo;Si;Secundaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1993;6;12;06/12/1993;22;0;Mestiza;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Agosto;31;8/31/2016;2015;Marzo;23;3/23/2015;2006;Octubre;6;10/06/2006;Se ignora;9;10;Ecuatoriano;EC;1980;1;27;1/27/1980;36;0;Mestizo;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1988;9;5;09/05/1988;27;0;Mestiza;Si;Primaria;Manabi;Pedernales;Pedernales, cabecera cantonal;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Abril;14;4/14/2016;2015;Mayo;18;5/18/2015;1988;Abril;20;4/20/1988;No;27;1;Ecuatoriano;EC;1961;10;1;10/01/1961;54;0;Mestizo;Si;Superior;El Oro;Machala;Machala;Urbana;Ecuatoriana;EC;1958;7;19;7/19/1958;57;0;Mestiza;Si;Secundaria;Azuay;Cuenca;Cuenca, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Febrero;1;02/01/2016;2015;Mayo;24;5/24/2015;1996;Noviembre;19;11/19/1996;Se ignora;19;10;Ecuatoriano;EC;1975;8;5;08/05/1975;40;0;Mestizo;Si;Primaria;Loja;Sozoranga;Sozoranga, cabecera cantonal;Urbana;Ecuatoriana;EC;1978;2;7;02/07/1978;37;1;Mestiza;Si;Secundaria;Loja;Sozoranga;Tacamoros;Rural
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Enero;26;1/26/2016;2015;Mayo;28;5/28/2015;2002;Agosto;26;8/26/2002;No;13;10;Ecuatoriano;EC;1968;2;1;02/01/1968;47;0;Mestizo;Si;Superior;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1980;1;20;1/20/1980;36;1;Mestiza;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Febrero;5;02/05/2016;2015;Noviembre;18;11/18/2015;1990;Agosto;17;8/17/1990;No;25;10;Ecuatoriano;EC;1971;3;12;03/12/1971;44;0;Mestizo;Si;Secundaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1954;2;23;2/23/1954;61;0;Mestiza;Si;Secundaria;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Febrero;4;02/04/2016;2015;Noviembre;17;11/17/2015;2003;Febrero;5;02/05/2003;Se ignora;12;1;Extranjero;ZZ;1979;4;6;04/06/1979;36;0;Blanco;Se ignora;Se ignora;Exterior;Exterior;Exterior;Urbana;Ecuatoriana;EC;1983;2;10;02/10/1983;32;1;Mestiza;Si;Superior;Azuay;Cuenca;Cuenca, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Enero;14;1/14/2016;2003;Junio;11;06/11/2003;1984;Julio;24;7/24/1984;Si;31;10;Ecuatoriano;EC;1958;11;26;11/26/1958;57;0;Mestizo;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1962;4;6;04/06/1962;53;0;Mestiza;Si;Primaria;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Octubre;17;10/17/2016;2015;Noviembre;26;11/26/2015;2013;Marzo;8;03/08/2013;No;3;10;Ecuatoriano;EC;1973;9;21;9/21/1973;43;0;Mestizo;Si;Secundaria;Guayas;Colimes;Colimes, cabecera cantonal;Urbana;Ecuatoriana;EC;1989;5;30;5/30/1989;27;0;Mestiza;Si;Secundaria;Guayas;Guayaquil;Tarqui;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Agosto;11;08/11/2016;2015;Noviembre;24;11/24/2015;2007;Agosto;23;8/23/2007;Se ignora;8;1;Ecuatoriano;EC;1982;12;22;12/22/1982;33;0;Mestizo;Si;Se ignora;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1979;5;20;5/20/1979;37;1;Mestiza;Si;Primaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Enero;29;1/29/2016;2015;Noviembre;26;11/26/2015;2000;Diciembre;12;12/12/2000;No;15;1;Ecuatoriano;EC;1971;3;29;3/29/1971;44;0;Mestizo;Si;Secundaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1970;1;6;01/06/1970;46;2;Mestiza;Si;Posgrado;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Marzo;23;3/23/2016;2015;Noviembre;9;11/09/2015;2007;Junio;15;6/15/2007;Si;8;1;Ecuatoriano;EC;1969;11;12;11/12/1969;46;0;Mestizo;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1970;9;15;9/15/1970;45;1;Mestiza;Si;Secundaria;Loja;Espindola;El Ingenio;Rural
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Enero;20;1/20/2016;2015;Noviembre;30;11/30/2015;2002;Febrero;15;2/15/2002;No;13;1;Ecuatoriano;EC;1973;11;7;11/07/1973;42;0;Mestizo;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1977;1;14;1/14/1977;39;2;Mestiza;Si;Ciclo postbachillerato;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Noviembre;15;11/15/2016;2015;Noviembre;23;11/23/2015;2008;Febrero;14;2/14/2008;No;8;1;Ecuatoriano;EC;1978;9;27;9/27/1978;38;0;Mestizo;Si;Superior;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1982;2;4;02/04/1982;34;3;Mestiza;Si;Secundaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Enero;8;01/08/2016;2015;Noviembre;5;11/05/2015;2003;Septiembre;11;09/11/2003;No;12;1;Ecuatoriano;EC;1979;8;22;8/22/1979;36;0;Mestizo;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1985;3;14;3/14/1985;30;1;Mestiza;Si;Primaria;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Enero;14;1/14/2016;2015;Noviembre;19;11/19/2015;2012;Septiembre;7;09/07/2012;No;3;1;Ecuatoriano;EC;1991;3;24;3/24/1991;24;0;Mestizo;Si;Superior;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1990;10;30;10/30/1990;25;0;Mestiza;Si;Superior;Chimborazo;Riobamba;Riobamba, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Febrero;23;2/23/2016;2015;Noviembre;12;11/12/2015;2013;Enero;10;01/10/2013;No;3;1;Ecuatoriano;EC;1985;4;19;4/19/1985;30;0;Mestizo;Si;Secundaria;Loja;Loja;San Sebastian;Urbana;Ecuatoriana;EC;1983;1;8;01/08/1983;33;1;Mestiza;Si;Primaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Enero;21;1/21/2016;2015;Noviembre;4;11/04/2015;2007;Septiembre;3;09/03/2007;No;8;1;Ecuatoriano;EC;1983;9;3;09/03/1983;32;0;Mestizo;Si;Secundaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1988;6;13;6/13/1988;27;0;Mestiza;Si;Secundaria;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Mayo;17;5/17/2016;2015;Noviembre;30;11/30/2015;2010;Noviembre;12;11/12/2010;No;5;10;Ecuatoriano;EC;1985;4;3;04/03/1985;31;0;Mestizo;Si;Primaria;Loja;Loja;Yangana (Arsenio Castillo);Rural;Ecuatoriana;EC;1991;5;28;5/28/1991;24;0;Mestiza;Si;Centro de alfabetizacion;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Mayo;23;5/23/2016;2015;Noviembre;19;11/19/2015;2012;Septiembre;20;9/20/2012;No;3;1;Ecuatoriano;EC;1990;6;15;6/15/1990;25;0;Mestizo;Si;Primaria;Sucumbios;Shushufindi;Shushufindi, cabecera cantonal;Urbana;Ecuatoriana;EC;1995;6;8;06/08/1995;20;1;Mestiza;Si;Educacion basica/media;Sucumbios;Shushufindi;Shushufindi, cabecera cantonal;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;15;6/15/2016;2010;Enero;21;1/21/2010;1990;Agosto;14;8/14/1990;No;25;1;Ecuatoriano;EC;1970;1;26;1/26/1970;46;0;Mestizo;Si;Secundaria;Exterior;Exterior;Exterior;Urbana;Ecuatoriana;EC;1968;6;27;6/27/1968;47;1;Mestiza;Si;Superior;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Enero;25;1/25/2016;2015;Octubre;30;10/30/2015;1990;Abril;9;04/09/1990;No;25;1;Ecuatoriano;EC;1964;5;11;05/11/1964;51;0;Mestizo;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1962;11;15;11/15/1962;53;1;Mestiza;Si;Secundaria;Pichincha;Quito;Quito Distrito Metropolitano, cabecera cantonal, capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Marzo;3;03/03/2016;2015;Octubre;23;10/23/2015;1979;Septiembre;6;09/06/1979;Se ignora;36;10;Ecuatoriano;EC;1958;9;27;9/27/1958;57;0;Mestizo;Si;Primaria;Loja;Loja;San Pedro de Vilcabamba;Rural;Ecuatoriana;EC;1960;6;30;6/30/1960;55;0;Mestiza;Si;Superior;Loja;Loja;San Pedro de Vilcabamba;Rural
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Marzo;23;3/23/2016;2015;Octubre;23;10/23/2015;1990;Junio;8;06/08/1990;No;25;1;Ecuatoriano;EC;1964;2;26;2/26/1964;52;0;Mestizo;Si;Primaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1964;12;25;12/25/1964;51;1;Mestiza;Si;Secundaria;Loja;Loja;El Sagrario;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Enero;12;01/12/2016;2015;Octubre;6;10/06/2015;2009;Febrero;6;02/06/2009;Se ignora;6;1;Ecuatoriano;EC;1976;6;27;6/27/1976;39;0;Mestizo;Si;Primaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1972;3;20;3/20/1972;43;0;Mestiza;Si;Secundaria;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Septiembre;1;09/01/2016;2013;Abril;29;4/29/2013;1983;Julio;6;07/06/1983;No;33;10;Ecuatoriano;EC;1965;10;7;10/07/1965;50;0;Mestizo;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1967;6;20;6/20/1967;49;0;Mestiza;Si;Primaria;Loja;Catamayo;Catamayo (La Toma), cabecera cantonal;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Febrero;17;2/17/2016;2015;Octubre;27;10/27/2015;2007;Mayo;18;5/18/2007;No;8;1;Ecuatoriano;EC;1961;3;19;3/19/1961;54;0;Mestizo;Si;Secundaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1980;10;26;10/26/1980;35;2;Mestiza;Si;Primaria;Loja;Calvas;Cariamanga;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Abril;14;4/14/2016;2015;Octubre;26;10/26/2015;2011;Abril;28;4/28/2011;No;4;1;Ecuatoriano;EC;1981;12;22;12/22/1981;34;0;Mestizo;Si;Secundaria;Loja;Loja;Valle;Urbana;Ecuatoriana;EC;1985;6;28;6/28/1985;30;1;Mestiza;Si;Primaria;Loja;Loja;El Sagrario;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Febrero;16;2/16/2016;2015;Octubre;23;10/23/2015;2005;Febrero;22;2/22/2005;No;10;1;Ecuatoriano;EC;1975;7;16;7/16/1975;40;0;Mestizo;Si;Primaria;Loja;Loja;San Sebastian;Urbana;Ecuatoriana;EC;1982;11;22;11/22/1982;33;0;Ignorado;Si;Primaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Marzo;8;03/08/2016;2011;Septiembre;15;9/15/2011;1986;Agosto;15;8/15/1986;Se ignora;29;1;Ecuatoriano;EC;1968;4;19;4/19/1968;47;0;Mestizo;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1965;4;6;04/06/1965;50;0;Mestiza;Si;Secundaria;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Febrero;2;02/02/2016;2015;Octubre;19;10/19/2015;2007;Marzo;21;3/21/2007;No;8;1;Ecuatoriano;EC;1988;9;12;09/12/1988;27;0;Mestizo;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1988;12;24;12/24/1988;27;3;Mestiza;Si;Superior;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Marzo;21;3/21/2016;2015;Octubre;12;10/12/2015;2009;Febrero;14;2/14/2009;No;7;1;Ecuatoriano;EC;1989;1;30;1/30/1989;27;0;Mestizo;Si;Primaria;Loja;Loja;Valle;Urbana;Ecuatoriana;EC;1990;3;7;03/07/1990;26;1;Mestiza;Si;Ciclo postbachillerato;Loja;Loja;El Sagrario;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Marzo;31;3/31/2016;2015;Octubre;29;10/29/2015;2012;Abril;20;4/20/2012;No;3;10;Ecuatoriano;EC;1986;12;6;12/06/1986;29;0;Mestizo;Si;Secundaria;Loja;Loja;San Sebastian;Urbana;Ecuatoriana;EC;1992;2;26;2/26/1992;24;1;Mestiza;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Marzo;30;3/30/2016;2015;Octubre;26;10/26/2015;2007;Julio;10;07/10/2007;Se ignora;8;1;Ecuatoriano;EC;1987;12;28;12/28/1987;28;0;Mestizo;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1989;8;9;08/09/1989;26;1;Mestiza;Si;Secundaria;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Agosto;8;08/08/2016;2015;Septiembre;14;9/14/2015;1991;Septiembre;18;9/18/1991;Se ignora;24;1;Ecuatoriano;EC;1959;8;28;8/28/1959;56;0;Mestizo;Si;Secundaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1963;12;21;12/21/1963;52;3;Mestiza;Si;Superior;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Abril;25;4/25/2016;2015;Septiembre;30;9/30/2015;2006;Marzo;11;03/11/2006;No;10;1;Ecuatoriano;EC;1947;12;1;12/01/1947;68;0;Mestizo;Si;Primaria;Loja;Catamayo;Catamayo (La Toma), cabecera cantonal;Urbana;Ecuatoriana;EC;1968;4;12;04/12/1968;48;2;Mestiza;Si;Primaria;Loja;Catamayo;Catamayo;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Enero;6;01/06/2016;2015;Septiembre;11;09/11/2015;2006;Noviembre;28;11/28/2006;No;9;1;Ecuatoriano;EC;1983;4;30;4/30/1983;32;0;Mestizo;Si;Secundaria;Loja;Loja;San Sebastian;Urbana;Ecuatoriana;EC;1979;11;17;11/17/1979;36;0;Mestiza;Si;Secundaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Abril;9;04/09/2016;2015;Septiembre;1;09/01/2015;2008;Marzo;27;3/27/2008;No;8;1;Ecuatoriano;EC;1989;11;27;11/27/1989;26;0;Mestizo;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1982;1;29;1/29/1982;34;0;Mestiza;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Mayo;26;5/26/2016;2015;Septiembre;17;9/17/2015;2001;Octubre;24;10/24/2001;Se ignora;14;1;Ecuatoriano;EC;1980;6;28;6/28/1980;35;0;Mestizo;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1979;11;22;11/22/1979;36;0;Mestiza;Si;Superior;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;28;6/28/2016;2015;Septiembre;7;09/07/2015;2000;Diciembre;13;12/13/2000;Se ignora;15;1;Ecuatoriano;EC;1980;12;16;12/16/1980;35;0;Mestizo;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1982;9;29;9/29/1982;33;2;Mestiza;Si;Secundaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Julio;28;7/28/2016;2015;Septiembre;7;09/07/2015;2011;Septiembre;9;09/09/2011;No;4;1;Ecuatoriano;EC;1988;4;18;4/18/1988;28;0;Mestizo;Si;Primaria;Zamora Chinchipe;Chinchipe; Zumba, cabecera cantonal;Urbana;Ecuatoriana;EC;1991;8;28;8/28/1991;24;0;Mestiza;Si;Primaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
